surface,reading,reading_seion,reading_search,count_hira
丈志,たけし,たけし,けし,3
谷汲,たにぐみ,たにくみ,くみ,4
芳昌,よしまさ,よしまさ,まさ,4
玉茗,ぎょくめい,きょくめい,めい,5
泰憲,やすのり,やすのり,のり,4
源義賢,みなもとのよしまさ,みなもとのよしまさ,まさ,9
佳奈子,かなこ,かなこ,なこ,3
丈紀,じょーき,しょーき,ーき,4
小里,おざと,おさと,さと,3
豊富,とよとみ,とよとみ,とみ,4
鐙谷,あぶみや,あふみや,みや,4
滝島,たきしま,たきしま,しま,4
鵜の木,うのき,うのき,のき,3
倉又,くらまた,くらまた,また,4
友海,ともみ,ともみ,もみ,3
友海,ゆみ,ゆみ,ゆみ,2
浦野,うらの,うらの,らの,3
敬次郎,けいじろー,けいしろー,ろー,5
鳥木,とりき,とりき,りき,3
泰隆,やすたか,やすたか,たか,4
裕木,ゆーき,ゆーき,ーき,3
櫻井,さくらい,さくらい,らい,4
哲,あきら,あきら,きら,3
哲,てつ,てつ,てつ,2
哲,さとる,さとる,とる,3
哲,さとし,さとし,とし,3
由佳理,ゆかり,ゆかり,かり,3
靖弘,やすひろ,やすひろ,ひろ,4
美保,みほ,みほ,みほ,2
櫛見,くしみ,くしみ,しみ,3
笠田,かさだ,かさた,さた,3
優菜,ゆーな,ゆーな,ーな,3
三宿,みしゅく,みしゅく,ゅく,4
茂博,しげひろ,しけひろ,ひろ,4
江尻,えじり,えしり,しり,3
護良,もりなが,もりなか,なか,4
護良,もりよし,もりよし,よし,4
とりの,とりの,とりの,りの,3
博和,ひろかず,ひろかす,かす,4
白村,はくそん,はくそん,そん,4
左門,さもん,さもん,もん,3
一世,かずよ,かすよ,すよ,3
有森,ありもり,ありもり,もり,4
俊孝,としたか,としたか,たか,4
海蜂,みほ,みほ,みほ,2
常陸宮,ひたちのみや,ひたちのみや,みや,6
関井,せきい,せきい,きい,3
正児,まさる,まさる,さる,3
稲光朱火,いねみつあけび,いねみつあけひ,けひ,7
スエ,すえ,すえ,すえ,2
芳治,よしはる,よしはる,はる,4
龍吉,りゅーきち,りゅーきち,きち,5
谷津,たにつ,たにつ,につ,3
多代,たよ,たよ,たよ,2
とろりん,とろりん,とろりん,りん,4
佐々城,ささき,ささき,さき,3
多喜男,たきお,たきお,きお,3
金在杰,きんざいもく,きんさいもく,もく,6
義和,よしかず,よしかす,かす,4
義和,よしまさ,よしまさ,まさ,4
ジャミロクワイ,じゃみろくわい,しゃみろくわい,わい,7
かとう,かとー,かとー,とー,3
井戸沼,いどぬま,いとぬま,ぬま,4
宮本,みやもと,みやもと,もと,4
井林,いばやし,いはやし,やし,4
地井,ちい,ちい,ちい,2
カツコ,かつこ,かつこ,つこ,3
岩溪,いわたに,いわたに,たに,4
嘉久,よしひさ,よしひさ,ひさ,4
作野,さくの,さくの,くの,3
きみ子,きみこ,きみこ,みこ,3
佐合,さごー,さこー,こー,3
日江井,ひえい,ひえい,えい,3
由美子,ゆみこ,ゆみこ,みこ,3
多計志,たけし,たけし,けし,3
小國,おぐに,おくに,くに,3
つげ,つげ,つけ,つけ,2
与惣兵衛,よそべえ,よそへえ,へえ,4
さなへ,さなえ,さなえ,なえ,3
四方太,しほーだ,しほーた,ーた,4
膽澤,いさわ,いさわ,さわ,3
ユイエ,ゆいえ,ゆいえ,いえ,3
富之,とみゆき,とみゆき,ゆき,4
金慶珍,きんけいちん,きんけいちん,ちん,6
久梨原,くりはら,くりはら,はら,4
好伸,よしのぶ,よしのふ,のふ,4
久須美,くすみ,くすみ,すみ,3
元夢,もとむ,もとむ,とむ,3
径子,みちこ,みちこ,ちこ,3
津花,つばな,つはな,はな,3
ホッジ,ほっじ,ほっし,っし,3
紀之,のりゆき,のりゆき,ゆき,4
えい子,えいこ,えいこ,いこ,3
鴇,とき,とき,とき,2
藤原鎌足,ふじわらのかまたり,ふしわらのかまたり,たり,9
茂幸,しげゆき,しけゆき,ゆき,4
観次郎,かんじろー,かんしろー,ろー,5
守川,もりかわ,もりかわ,かわ,4
常治,つねはる,つねはる,はる,4
常治,つねじ,つねし,ねし,3
足和田,あしわだ,あしわた,わた,4
博文,ひろぶみ,ひろふみ,ふみ,4
木野下,きのした,きのした,した,4
英孝,ひでたか,ひてたか,たか,4
良広,よしひろ,よしひろ,ひろ,4
元明,もとあき,もとあき,あき,4
郡司,ぐんじ,くんし,んし,3
元次,もとつぐ,もとつく,つく,4
樟,くすのき,くすのき,のき,4
喜久子,きくこ,きくこ,くこ,3
大隈,おーくま,おーくま,くま,4
六平,ろくへい,ろくへい,へい,4
清左衛門,せいざえもん,せいさえもん,もん,6
井森,いもり,いもり,もり,3
古川,ふるかわ,ふるかわ,かわ,4
本目,ほんめ,ほんめ,んめ,3
浅夫,あさお,あさお,さお,3
素明,そめい,そめい,めい,3
ウィルフレド,うぃるふれど,うぃるふれと,れと,6
入間川,いりまがわ,いりまかわ,かわ,5
河内家,かわちや,かわちや,ちや,4
みいこ,みいこ,みいこ,いこ,3
佳樹,よしき,よしき,しき,3
了意,りょーい,りょーい,ーい,4
根子,ねこ,ねこ,ねこ,2
ビオンディ,びおんでぃ,ひおんてぃ,てぃ,5
浩規,ひろのり,ひろのり,のり,4
利英,としひで,としひて,ひて,4
利之,としゆき,としゆき,ゆき,4
豊根,とよね,とよね,よね,3
拓植,つげ,つけ,つけ,2
室,むろ,むろ,むろ,2
伸二郎,しんじろー,しんしろー,ろー,5
武雄,たけお,たけお,けお,3
平忠正,たいらのただまさ,たいらのたたまさ,まさ,8
穴澤,あなざわ,あなさわ,さわ,4
俊弥,としや,としや,しや,3
広神,ひろかみ,ひろかみ,かみ,4
久美,くみ,くみ,くみ,2
貴洋,たかひろ,たかひろ,ひろ,4
祝男,のりお,のりお,りお,3
相座,あいざ,あいさ,いさ,3
郭啓蘭,かくけいらん,かくけいらん,らん,6
昭男,あきお,あきお,きお,3
泰光,やすみつ,やすみつ,みつ,4
安立,あだち,あたち,たち,3
浦和,うらわ,うらわ,らわ,3
素性,そせい,そせい,せい,3
アツ子,あつこ,あつこ,つこ,3
藤原清衡,ふじわらのきよひら,ふしわらのきよひら,ひら,9
乾,いぬい,いぬい,ぬい,3
尼,に,に,に,1
仲根,なかね,なかね,かね,3
菱田,ひしだ,ひした,した,3
知恵美,ちえみ,ちえみ,えみ,3
つるよ,つるよ,つるよ,るよ,3
犬飼,いぬかい,いぬかい,かい,4
義照,よしてる,よしてる,てる,4
小菅,こすが,こすか,すか,3
小菅,こすげ,こすけ,すけ,3
久作,きゅーさく,きゅーさく,さく,5
伊奈,いな,いな,いな,2
久宝,くぼー,くほー,ほー,3
相馬,そーま,そーま,ーま,3
相馬,あいば,あいは,いは,3
大脇,おーわき,おーわき,わき,4
五美,いつみ,いつみ,つみ,3
三加和,みかわ,みかわ,かわ,3
御津,みつ,みつ,みつ,2
ワレンニコフ,われんにこふ,われんにこふ,こふ,6
寛次郎,かんじろー,かんしろー,ろー,5
名迫,なさこ,なさこ,さこ,3
祐二,ゆーじ,ゆーし,ーし,3
川西,かわにし,かわにし,にし,4
香子,きょーこ,きょーこ,ーこ,4
晶雄,あきお,あきお,きお,3
しずえ,しずえ,しすえ,すえ,3
喜八郎,きはちろー,きはちろー,ろー,5
崇伝,すーでん,すーてん,てん,4
多圭子,たかこ,たかこ,かこ,3
則休,のりやす,のりやす,やす,4
夏彦,なつひこ,なつひこ,ひこ,4
ベト,べと,へと,へと,2
ブルガン,ぶるがん,ふるかん,かん,4
俊生,としお,としお,しお,3
えつ子,えつこ,えつこ,つこ,3
滋昭,しげあき,しけあき,あき,4
ニキ,にき,にき,にき,2
名和,なわ,なわ,なわ,2
久美香,くみか,くみか,みか,3
壽人,ひさと,ひさと,さと,3
美樹,みき,みき,みき,2
美樹,よしき,よしき,しき,3
浅茅,あさじ,あさし,さし,3
広三,こーぞー,こーそー,そー,4
敏晴,としはる,としはる,はる,4
谷風,たにかぜ,たにかぜ,かぜ,4
長戸,ながと,なかと,かと,3
巳喜雄,みきお,みきお,きお,3
旗軒,きけん,きけん,けん,3
記代美,きよみ,きよみ,よみ,3
武司,たけし,たけし,けし,3
保枝,やすえ,やすえ,すえ,3
逢崎,あいざき,あいさき,さき,4
田近,たじか,たしか,しか,3
一未,かずみ,かすみ,すみ,3
修爾,しゅーじ,しゅーし,ーし,4
結穂,ゆーほ,ゆーほ,ーほ,3
染井,そめい,そめい,めい,3
金藏,きんぞー,きんそー,そー,4
廣子,ひろこ,ひろこ,ろこ,3
ベアテ,べあて,へあて,あて,3
羽賀,はが,はか,はか,2
芦谷,あしや,あしや,しや,3
玉柏,たまかし,たまかし,かし,4
ガルブレヒト,がるぶれひと,かるふれひと,ひと,6
コユキ,こゆき,こゆき,ゆき,3
高広鎮,こーくぁんじん,こーくぁんしん,しん,7
桜井美来乃,さくらいみらの,さくらいみらの,らの,7
桐谷,とーこく,とーこく,こく,4
更生,こーせい,こーせい,せい,4
仁科,にしな,にしな,しな,3
真知,まち,まち,まち,2
石底,いしそこ,いしそこ,そこ,4
浅原,あさはら,あさはら,はら,4
直登,なおと,なおと,おと,3
アウレリウス,あうれりうす,あうれりうす,うす,6
船堀,ふなぼり,ふなほり,ほり,4
ジョーン,じょーん,しょーん,ーん,4
仲俣,なかまた,なかまた,また,4
かづえ,かずえ,かすえ,すえ,3
澤山,さわやま,さわやま,やま,4
キャシー中島,きゃしーなかじま,きゃしーなかしま,しま,8
八奈見,やなみ,やなみ,なみ,3
唯夫,ただお,たたお,たお,3
了俊,りょーしゅん,りょーしゅん,ゅん,6
桂香,けいか,けいか,いか,3
綺堂,きどー,きとー,とー,3
歩,あゆみ,あゆみ,ゆみ,3
歩,あゆむ,あゆむ,ゆむ,3
いとゑ,いとえ,いとえ,とえ,3
眞峰,まみね,まみね,みね,3
頼職,よりもと,よりもと,もと,4
半之丞,はんのじょー,はんのしょー,ょー,6
朋夫,ともお,ともお,もお,3
筑後,ちくご,ちくこ,くこ,3
横関,よこせき,よこせき,せき,4
あきゑ,あきえ,あきえ,きえ,3
総一朗,そーいちろー,そーいちろー,ろー,6
しげ子,しげこ,しけこ,けこ,3
彩木,あやき,あやき,やき,3
彩木,さいき,さいき,いき,3
一景,いっけい,いっけい,けい,4
弓之進,ゆみのしん,ゆみのしん,しん,5
喜藏,きぞー,きそー,そー,3
大室,おーむろ,おーむろ,むろ,4
笠智,りゅーち,りゅーち,ーち,4
薬師寺,やくしじ,やくしし,しし,4
佳典,よしのり,よしのり,のり,4
震,しん,しん,しん,2
呉階平,ごかいへい,こかいへい,へい,5
匡,ただし,たたし,たし,3
匡,きょー,きょー,ょー,3
匡,ただす,たたす,たす,3
茂彦,しげひこ,しけひこ,ひこ,4
トシエ,としえ,としえ,しえ,3
マレー,まれー,まれー,れー,3
実知雄,みちお,みちお,ちお,3
野津,のつ,のつ,のつ,2
野津,のず,のす,のす,2
セナ,せな,せな,せな,2
木の美さやか,きのみさやか,きのみさやか,やか,6
美洋子,みよこ,みよこ,よこ,3
大槻西磐,おーつきせいばん,おーつきせいはん,はん,8
頼近,よりちか,よりちか,ちか,4
峰,みね,みね,みね,2
宮口,みやぐち,みやくち,くち,4
琴の若,ことのわか,ことのわか,わか,5
門沢,かどさわ,かとさわ,さわ,4
朝木,あさき,あさき,さき,3
康浩,やすひろ,やすひろ,ひろ,4
ブテレジ,ぶてれじ,ふてれし,れし,4
棚橋,たなはし,たなはし,はし,4
棚橋,たなばし,たなはし,はし,4
安秉勳,あんびょんふん,あんひょんふん,ふん,7
人志,ひとし,ひとし,とし,3
久保,ひさやす,ひさやす,やす,4
日乗,にちじょー,にちしょー,ょー,5
トヨコ,とよこ,とよこ,よこ,3
幸紘,ゆきひろ,ゆきひろ,ひろ,4
広一郎,ひろいちろー,ひろいちろー,ろー,6
仲多度,なかたど,なかたと,たと,4
伊丹,いたみ,いたみ,たみ,3
公純,きんいと,きんいと,いと,4
祥加,ひろか,ひろか,ろか,3
愛賀,あいが,あいか,いか,3
登喜枝,ときえ,ときえ,きえ,3
仁孝,にんこー,にんこー,こー,4
原木,はらき,はらき,らき,3
ヱミ子,えみこ,えみこ,みこ,3
花,はな,はな,はな,2
坂浜,さかはま,さかはま,はま,4
実也子,みやこ,みやこ,やこ,3
宣治,のぶはる,のふはる,はる,4
宣治,せんじ,せんし,んし,3
三重三,みえぞー,みえそー,そー,4
野辺地,のへじ,のへし,へし,3
孝英,たかひで,たかひて,ひて,4
ミロセビッチ,みろせびっち,みろせひっち,っち,6
中戸川,なかとがわ,なかとかわ,かわ,5
美知,みち,みち,みち,2
守子,もりこ,もりこ,りこ,3
一,はじめ,はしめ,しめ,3
一,まこと,まこと,こと,3
亨,とーる,とーる,ーる,3
鯉渕,こいぶち,こいふち,ふち,4
赤坂,あかさか,あかさか,さか,4
傳,つとー,つとー,とー,3
功一,こーいち,こーいち,いち,4
すえ,すえ,すえ,すえ,2
モト,もと,もと,もと,2
雅川,つねかわ,つねかわ,かわ,4
ハチロー,はちろー,はちろー,ろー,4
宏子,ひろこ,ひろこ,ろこ,3
利保,としやす,としやす,やす,4
淨沼,きよぬま,きよぬま,ぬま,4
桃田,ももた,ももた,もた,3
桃田,ももだ,ももた,もた,3
フユ子,ふゆこ,ふゆこ,ゆこ,3
何蝶,かちょー,かちょー,ょー,4
木賀,きが,きか,きか,2
金田一,きんだいち,きんたいち,いち,5
秀年,ひでとし,ひてとし,とし,4
カーペンターズ,かーぺんたーず,かーへんたーす,ーす,7
渚弘美,なぎさひろみ,なきさひろみ,ろみ,6
ユリ子,ゆりこ,ゆりこ,りこ,3
亀屋原,かめやばら,かめやはら,はら,5
宣仁,のぶひと,のふひと,ひと,4
ちやこ,ちやこ,ちやこ,やこ,3
眞理,まり,まり,まり,2
伊佐夫,いさお,いさお,さお,3
静浪,せいろー,せいろー,ろー,4
虻川,あぶかわ,あふかわ,かわ,4
戸賀沢,とがさわ,とかさわ,さわ,4
フラニツキ,ふらにつき,ふらにつき,つき,5
石倉,いしくら,いしくら,くら,4
年百美,ともみ,ともみ,もみ,3
成島,なるしま,なるしま,しま,4
成島,なりしま,なりしま,しま,4
ロバート,ろばーと,ろはーと,ーと,4
大額,おーがく,おーかく,かく,4
豊浦,とようら,とようら,うら,4
雄司,ゆーじ,ゆーし,ーし,3
真智,まち,まち,まち,2
れん,れん,れん,れん,2
美彦,よしひこ,よしひこ,ひこ,4
風原,かざはら,かさはら,はら,4
専三,せんぞー,せんそー,そー,4
隆仗,たかより,たかより,より,4
幡野,はたの,はたの,たの,3
円爾,えんに,えんに,んに,3
添田,そえた,そえた,えた,3
添田,そえだ,そえた,えた,3
呉永煥,ごえいかん,こえいかん,かん,5
好則,よしのり,よしのり,のり,4
柳生,やぎゅー,やきゅー,ゅー,4
邪魔,じゃま,しゃま,ゃま,3
松任谷,まつとーや,まつとーや,ーや,5
浜吉,はまきち,はまきち,きち,4
三杉竜,みすぎりゅー,みすきりゅー,ゅー,6
協子,きょーこ,きょーこ,ーこ,4
敬蔵,けいぞー,けいそー,そー,4
益次郎,えきじろー,えきしろー,ろー,5
益次郎,ますじろー,ますしろー,ろー,5
ハネー,はねー,はねー,ねー,3
高岡満粋逢,たかおかみずほ,たかおかみすほ,すほ,7
開原,かいはら,かいはら,はら,4
留三,とめぞー,とめそー,そー,4
治雄,はるお,はるお,るお,3
中易,なかやす,なかやす,やす,4
勇太,ゆーた,ゆーた,ーた,3
岩井野,いわいの,いわいの,いの,4
美奈子,みなこ,みなこ,なこ,3
虎岩,とらいわ,とらいわ,いわ,4
小穴,おあな,おあな,あな,3
折尾,おりお,おりお,りお,3
柳家,やなぎや,やなきや,きや,4
七社,ななやしろ,ななやしろ,しろ,5
古賀,こが,こか,こか,2
平八,へいはち,へいはち,はち,4
菜摘,なつみ,なつみ,つみ,3
ヒルズ,ひるず,ひるす,るす,3
小枝子,さえこ,さえこ,えこ,3
桧山,ひやま,ひやま,やま,3
里史,さとし,さとし,とし,3
吉彌,きちや,きちや,ちや,3
伊勢山,いせやま,いせやま,やま,4
家茂,いえもち,いえもち,もち,4
鍋田,なべた,なへた,へた,3
一成,いっせい,いっせい,せい,4
一成,かずなり,かすなり,なり,4
一成,かずしげ,かすしけ,しけ,4
宏道,ひろみち,ひろみち,みち,4
志信,しのぶ,しのふ,のふ,3
基沢,きとー,きとー,とー,3
隆臣,たかおみ,たかおみ,おみ,4
上西,かみにし,かみにし,にし,4
