surface,reading,reading_seion,reading_search,count_hira
湖山池,こやまいけ,こやまいけ,いけ,5
熊ヶ畑山,くまがはたやま,くまかはたやま,やま,7
ドラッカー,どらっかー,とらっかー,かー,5
エーゲ海,えーげかい,えーけかい,かい,5
おしん,おしん,おしん,しん,3
君ヶ浜,きみがはま,きみかはま,はま,5
泉沢溜池,いずみさわためいけ,いすみさわためいけ,いけ,9
西郷湾,さいごーわん,さいこーわん,わん,6
宮の森,みやのもり,みやのもり,もり,5
大越ケ鼻,おーこしがはな,おーこしかはな,はな,7
仁賀保,にかほ,にかほ,かほ,3
恵那山,えなさん,えなさん,さん,4
鍛冶屋峠,かじやとーげ,かしやとーけ,ーけ,6
光徳寺,こーとくじ,こーとくし,くし,5
高岩岬,たかいわみさき,たかいわみさき,さき,7
海岸通,かいがんどーり,かいかんとーり,ーり,7
万ケ塚,まんがつか,まんかつか,つか,5
大隅福山,おーすみふくやま,おーすみふくやま,やま,8
倉ヶ嶽,くらがだけ,くらかたけ,たけ,5
鶴ヶ鳥屋山,つるがとりややま,つるかとりややま,やま,8
卯原内川,うばらないがわ,うはらないかわ,かわ,7
五十里湖,いかりこ,いかりこ,りこ,4
浅水,あそーず,あそーす,ーす,4
小ツフラ島,こつふらじま,こつふらしま,しま,6
明塚,あかつか,あかつか,つか,4
兜明神岳,かぶとみょーじんだけ,かふとみょーしんたけ,たけ,10
大白沢,おーしらさわ,おーしらさわ,さわ,6
小白髪岳,こしらがだけ,こしらかたけ,たけ,6
小繋川,こつなぎがわ,こつなきかわ,かわ,6
越河,こすごー,こすこー,こー,4
佐久良川,さくらがわ,さくらかわ,かわ,5
灘ヶ崎,なだがさき,なたかさき,さき,5
大ノ原,おーのはら,おーのはら,はら,5
日本書紀,にほんしょき,にほんしょき,ょき,6
横当島,よこあてじま,よこあてしま,しま,6
獅子岩,ししいわ,ししいわ,いわ,4
千駄木山,せんだぎやま,せんたきやま,やま,6
観音正寺,かんのんせいじ,かんのんせいし,いし,7
天覧山,てんらんざん,てんらんさん,さん,6
西御荷鉾山,にしみかぼやま,にしみかほやま,やま,7
剣ヶ峯,けんがみね,けんかみね,みね,5
依遅ケ尾山,いちがおさん,いちかおさん,さん,6
花立山,はなたてやま,はなたてやま,やま,6
明科,あかしな,あかしな,しな,4
江端,えばた,えはた,はた,3
スケートリンク　２３,すけーとりんくにじゅーさん,すけーとりんくにしゅーさん,さん,13
クープ,くーぷ,くーふ,ーふ,3
栗駒山,くりこまやま,くりこまやま,やま,6
袖川沢,そでがわざわ,そてかわさわ,さわ,6
薄根川,うすねがわ,うすねかわ,かわ,5
白倉川,しらくらがわ,しらくらかわ,かわ,6
古井,こび,こひ,こひ,2
勝崎,かつさき,かつさき,さき,4
一心寺,いっしんじ,いっしんし,んし,5
滝子山,たきごやま,たきこやま,やま,5
そとばこまち,そとばこまち,そとはこまち,まち,6
米沢,よねざわ,よねさわ,さわ,4
博奕礁,ばくちばえ,はくちはえ,はえ,5
浮布池,うきふのいけ,うきふのいけ,いけ,6
安蔵寺山,あぞーじやま,あそーしやま,やま,6
新川崎,しんかわさき,しんかわさき,さき,6
摩利支天山,まりしてんやま,まりしてんやま,やま,7
玉取山,たまとりやま,たまとりやま,やま,6
ハシ,はし,はし,はし,2
音羽屋,おとわや,おとわや,わや,4
大隅高山,おーすみこーやま,おーすみこーやま,やま,8
東ノ川,ひがしのかわ,ひかしのかわ,かわ,6
御鳥居島,おとりいしま,おとりいしま,しま,6
真弓岳,まゆみだけ,まゆみたけ,たけ,5
桑園,そーえん,そーえん,えん,4
西蓮寺,さいれんじ,さいれんし,んし,5
佐尾鼻,さおはな,さおはな,はな,4
来間大橋,くまおーはし,くまおーはし,はし,6
鷹島,たかしま,たかしま,しま,4
鷹島,たかじま,たかしま,しま,4
ウォーター・ダンス,うぉーたーだんす,うぉーたーたんす,んす,8
前富良野岳,まえふらのだけ,まえふらのたけ,たけ,7
雌長子内岳,めちょーしないだけ,めちょーしないたけ,たけ,9
小伊唐島,こいからじま,こいからしま,しま,6
蚊無奥山,かなしおくやま,かなしおくやま,やま,7
大己屋山,おーごややま,おーこややま,やま,6
三子山,みつごやま,みつこやま,やま,5
肥島,ひしま,ひしま,しま,3
帆坂峠,ほさかとーげ,ほさかとーけ,ーけ,6
瀬ヶ岬,せがみさき,せかみさき,さき,5
石坂峠,いしざかとーげ,いしさかとーけ,ーけ,7
京成大久保,けいせいおーくぼ,けいせいおーくほ,くほ,8
山葵山,わさびやま,わさひやま,やま,5
シスプラン,しすぷらん,しすふらん,らん,5
真光寺,しんこーじ,しんこーし,ーし,5
乳が崎,ちがさき,ちかさき,さき,4
仙北町,せんぼくちょー,せんほくちょー,ょー,7
越後岩沢,えちごいわさわ,えちこいわさわ,さわ,7
忠類川,ちゅーるいがわ,ちゅーるいかわ,かわ,7
有明線,ありあけせん,ありあけせん,せん,6
雎鳩鼻,びしやごばな,ひしやこはな,はな,6
鐘ヶ龍森,かねがりゅーがもり,かねかりゅーかもり,もり,9
女性白書,じょせいはくしょ,しょせいはくしょ,しょ,8
屋形石,やかたいし,やかたいし,いし,5
長野盆地,ながのぼんち,なかのほんち,んち,6
三方崩山,さんぼーくずれやま,さんほーくすれやま,やま,9
武運崎,ぶうんざき,ふうんさき,さき,5
臥蛇島,がじやしま,かしやしま,しま,5
中勝寺,ちゅーしょーじ,ちゅーしょーし,ーし,7
稲積島,いなずみじま,いなすみしま,しま,6
稲積島,いなずみしま,いなすみしま,しま,6
新子安,しんこやす,しんこやす,やす,5
酒田港,さかたこー,さかたこー,こー,5
安曇追分,あずみおいわけ,あすみおいわけ,わけ,7
聖高原,ひじりこーげん,ひしりこーけん,けん,7
伊崎田,いさきだ,いさきた,きた,4
鬼ヶ城,おにがじょー,おにかしょー,ょー,6
八国見山,やくにみやま,やくにみやま,やま,6
片岡,かたおか,かたおか,おか,4
物井,ものい,ものい,のい,3
遠矢岳,とーやだけ,とーやたけ,たけ,5
遠矢岳,とーやおだけ,とーやおたけ,たけ,6
草津川,くさつがわ,くさつかわ,かわ,5
赤渕,あかぶち,あかふち,ふち,4
南光,なんこー,なんこー,こー,4
青石,あおいし,あおいし,いし,4
ラスタッペ岬,らすたっぺみさき,らすたっへみさき,さき,8
久大線,きゅーだいせん,きゅーたいせん,せん,7
高雄山,たかおやま,たかおやま,やま,5
神前岬,こーざきみさき,こーさきみさき,さき,7
カンナ崎,かんなざき,かんなさき,さき,5
碇ケ関,いかりがせき,いかりかせき,せき,6
東龍王山,ひがしりゅーおーざん,ひかしりゅーおーさん,さん,10
草井山,くさいやま,くさいやま,やま,5
真川,まかわ,まかわ,かわ,3
沖吉島,おきよしじま,おきよししま,しま,6
三浦海岸,みうらかいがん,みうらかいかん,かん,7
大村島,おーむらじま,おーむらしま,しま,6
於法岳,おほーだけ,おほーたけ,たけ,5
金田尚丸,かなだたかまる,かなたたかまる,まる,7
二本松鼻,にほんまつばな,にほんまつはな,はな,7
シアター・ドラマシティ,しあたーどらましてぃ,しあたーとらましてぃ,てぃ,10
小泉崎,こいずみさき,こいすみさき,さき,6
佐々良木川,ささらきかわ,ささらきかわ,かわ,6
国割岳,くにわりだけ,くにわりたけ,たけ,6
転石峠,ころぶしとーげ,ころふしとーけ,ーけ,7
赤坂,あかさか,あかさか,さか,4
桃頭島,とがしま,とかしま,しま,4
岩手刈屋,いわてかりや,いわてかりや,りや,6
白鳥崎,しらとりみさき,しらとりみさき,さき,7
白鳥崎,はくちょーざき,はくちょーさき,さき,7
露熊山峡,つゆくまさんきょー,つゆくまさんきょー,ょー,9
牛草山,うしくさやま,うしくさやま,やま,6
オイノ鼻,おいのはな,おいのはな,はな,5
西ヶ方,にしがほー,にしかほー,ほー,5
住吉山,すみよしやま,すみよしやま,やま,6
萱野崎,かやのざき,かやのさき,さき,5
宮ノ岳山,みやのだけやま,みやのたけやま,やま,7
大鞘川,おざやがわ,おさやかわ,かわ,5
鳥の巣崎,とりのすさき,とりのすさき,さき,6
沖ノカレ島,おきのかれしま,おきのかれしま,しま,7
尼ヶ禿山,あまがはげやま,あまかはけやま,やま,7
勢昭丸,せいしょーまる,せいしょーまる,まる,7
籾岳,もみだけ,もみたけ,たけ,4
浄弘寺,じょーこーじ,しょーこーし,ーし,6
竜ケ口鼻,たつがくちばな,たつかくちはな,はな,7
段ヶ峰,たるがみね,たるかみね,みね,5
段ヶ峰,だんがみね,たんかみね,みね,5
通販生活,つーはんせいかつ,つーはんせいかつ,かつ,8
養老牛岳,よーろーうしだけ,よーろーうしたけ,たけ,8
田面木沼,たもぎぬま,たもきぬま,ぬま,5
本要寺,ほんよーじ,ほんよーし,ーし,5
皇踏山,おーとざん,おーとさん,さん,5
奄美諸島,あまみしょとー,あまみしょとー,とー,7
タンマ瀬,たんませ,たんませ,ませ,4
綱の瀬川,つなのせがわ,つなのせかわ,かわ,6
鶴岡,つるおか,つるおか,おか,4
見岳山,みたけやま,みたけやま,やま,5
雨池森,あまいけもり,あまいけもり,もり,6
黒淵,くろぶち,くろふち,ふち,4
鍋釜落,なべかまおとし,なへかまおとし,とし,7
池場,いけば,いけは,けは,3
神楽岳,かぐらだけ,かくらたけ,たけ,5
十島,としま,としま,しま,3
御前崎,ごぜんさき,こぜんさき,さき,5
御前崎,おまえざき,おまえさき,さき,5
鴨川,かもがわ,かもかわ,かわ,4
トグラ崎,とぐらさき,とくらさき,さき,5
金剛峰寺,こんごーぶじ,こんこーふし,ふし,6
篭峰山,かごぼーやま,かこほーやま,やま,6
中津川,なかつがわ,なかつかわ,かわ,5
中津川,なかつかわ,なかつかわ,かわ,5
服部川,はっとりがわ,はっとりかわ,かわ,6
霊仙寺山,れいせんじやま,れいせんしやま,やま,7
逢坂山,おーさかやま,おーさかやま,やま,6
馬見長峰,うまみながみね,うまみなかみね,みね,7
レ・ミゼラブル,れみぜらぶる,れみぜらふる,ふる,6
綾木峠,あやきとーげ,あやきとーけ,ーけ,6
丸黒山,まるくろやま,まるくろやま,やま,6
平郡島,へいぐんとー,へいくんとー,とー,6
三株山,みかぶやま,みかふやま,やま,5
月潟,つきがた,つきかた,かた,4
船形島,ふながたしま,ふなかたしま,しま,6
玉置山,たまきさん,たまきさん,さん,5
駒返峠,こまがえしとーげ,こまかえしとーけ,ーけ,8
新可児,しんかに,しんかに,かに,4
高板山,こーのいたやま,こーのいたやま,やま,7
須磨浦公園,すまうらこーえん,すまうらこーえん,えん,8
木長鼻,きちょーばな,きちょーはな,はな,6
本通寺,ほんかよじ,ほんかよし,よし,5
屋鈍崎,やどんざき,やとんさき,さき,5
十和田南,とわだみなみ,とわたみなみ,なみ,6
日向岡元,ひゅーがおかもと,ひゅーかおかもと,もと,8
アカハゲ山,あかはげやま,あかはけやま,やま,6
カンピラ滝,かんぴらたき,かんひらたき,たき,6
立蔵山,たてくらやま,たてくらやま,やま,6
高丸山,たかまるやま,たかまるやま,やま,6
八町碆,はっちょーばえ,はっちょーはえ,はえ,7
宇治,うじ,うし,うし,2
山ノ瀬,やまのせ,やまのせ,のせ,4
的岩山,まといわやま,まといわやま,やま,6
カブ島,かぶとー,かふとー,とー,4
カブ島,かぶしま,かふしま,しま,4
俳句らぶ,はいくらぶ,はいくらふ,らふ,5
八十場,やそば,やそは,そは,3
槙尾川,まきおがわ,まきおかわ,かわ,5
ナゴヤ球場前,なごやきゅーじょーまえ,なこやきゅーしょーまえ,まえ,11
中幌糠川,なかほろぬかがわ,なかほろぬかかわ,かわ,8
毛島,けじま,けしま,しま,3
下内川,しもないかわ,しもないかわ,かわ,6
郡上弥富,ぐじょーやとみ,くしょーやとみ,とみ,7
岩畑山,いわはたやま,いわはたやま,やま,6
動橋,いぶりはし,いふりはし,はし,5
四十島瀬戸,しじゅーしませと,ししゅーしませと,せと,8
瑞泰寺,ずいたいじ,すいたいし,いし,5
ヨッピ川,よっぴがわ,よっひかわ,かわ,5
貫ケ岳,かんがたけ,かんかたけ,たけ,5
額取山,ひたいどりやま,ひたいとりやま,やま,7
額取山,がくとりやま,かくとりやま,やま,6
道陸神峰,どろくじんみね,とろくしんみね,みね,7
経ヶ岳,きょーがたけ,きょーかたけ,たけ,6
経ヶ岳,きょーがだけ,きょーかたけ,たけ,6
天和山,てんわざん,てんわさん,さん,5
鹿曲川,かくまがわ,かくまかわ,かわ,5
米ノ津,こめのつ,こめのつ,のつ,4
御池岳,おいけがたけ,おいけかたけ,たけ,6
赤蔵山,あかくらやま,あかくらやま,やま,6
装束峠,しょーそくとーげ,しょーそくとーけ,ーけ,8
皆瀬川,みなせがわ,みなせかわ,かわ,5
小川町,おがわまち,おかわまち,まち,5
東向日,ひがしむこー,ひかしむこー,こー,6
タガログ,たがろぐ,たかろく,ろく,4
星原山,ほしはらやま,ほしはらやま,やま,6
武潮丸,たけしおまる,たけしおまる,まる,6
堀切峠,ほりきりとーげ,ほりきりとーけ,ーけ,7
トド岩,とどいわ,とといわ,いわ,4
琴似,ことに,ことに,とに,3
願心寺,がんしんじ,かんしんし,んし,5
白土山,しろつちやま,しろつちやま,やま,6
白土山,しらとやま,しらとやま,やま,5
鵜来島,うぐるしま,うくるしま,しま,5
鵜来島,ていぐしま,ていくしま,しま,5
扇形山,おーぎがたやま,おーきかたやま,やま,7
扇形山,おーぎなりやま,おーきなりやま,やま,7
獅子窟寺,ししくつじ,ししくつし,つし,5
桜誓願寺,おーせいがんじ,おーせいかんし,んし,7
南守谷,みなみもりや,みなみもりや,りや,6
薑鼻,はじかみはな,はしかみはな,はな,6
太田,おーた,おーた,ーた,3
元清澄山,もときよすみやま,もときよすみやま,やま,8
万座川,まんざがわ,まんさかわ,かわ,5
柿平,かきだいら,かきたいら,いら,5
加美正覚寺,かみしょーかくじ,かみしょーかくし,くし,8
三ノ岳,さんのたけ,さんのたけ,たけ,5
三ノ岳,さんのだけ,さんのたけ,たけ,5
射水線,いみずせん,いみすせん,せん,5
小町屋,こまちや,こまちや,ちや,4
笹森丘陵,ささもりきゅーりょー,ささもりきゅーりょー,ょー,10
安峰山,あんぼーざん,あんほーさん,さん,6
大釈迦,だいしゃか,たいしゃか,ゃか,5
離岩,はなれいわ,はなれいわ,いわ,5
寒河江川,さがえがわ,さかえかわ,かわ,5
穴倉山,ししくらやま,ししくらやま,やま,6
亀笠島,きがさじま,きかさしま,しま,5
西海鹿島,にしあしかじま,にしあしかしま,しま,7
土寄崎,ちちょりざき,ちちょりさき,さき,6
日計山,ひばかりやま,ひはかりやま,やま,6
塩之沢,しおのさわ,しおのさわ,さわ,5
深江川,ふかえがわ,ふかえかわ,かわ,5
西可児,にしかに,にしかに,かに,4
羅生門,らしょーもん,らしょーもん,もん,6
関西国際空港会社連絡橋,かんさいこくさいくーこーがいしゃれんらくきょー,かんさいこくさいくーこーかいしゃれんらくきょー,ょー,23
馬羅尾山,ばらおやま,はらおやま,やま,5
八尻鼻,はちじりばな,はちしりはな,はな,6
庵屋,あんや,あんや,んや,3
安曇川,あどがわ,あとかわ,かわ,4
小式ヶ台,こしきがだい,こしきかたい,たい,6
二本松,にほんまつ,にほんまつ,まつ,5
光妙寺,こーみょーじ,こーみょーし,ーし,6
節刀ケ岳,せっとーがたけ,せっとーかたけ,たけ,7
吾妻耶山,あずまややま,あすまややま,やま,6
居辺山,おりべやま,おりへやま,やま,5
雌滝,めだき,めたき,たき,3
シケレベ川,しけれべがわ,しけれへかわ,かわ,6
胡桃ヶ岳,くるみがたけ,くるみかたけ,たけ,6
烏丸,からすま,からすま,すま,4
散布山,ちりっぷやま,ちりっふやま,やま,6
台の下山,だいのしたやま,たいのしたやま,やま,7
忍路土場,にんろどば,にんろとは,とは,5
南峰,みなみみね,みなみみね,みね,5
宝永山,ほーえいざん,ほーえいさん,さん,6
三河鳥羽,みかわとば,みかわとは,とは,5
豊岡盆地,とよおかぼんち,とよおかほんち,んち,7
本和気,ほんわけ,ほんわけ,わけ,4
上浦,かみうら,かみうら,うら,4
男衾,おぶすま,おふすま,すま,4
シャミル,しゃみる,しゃみる,みる,4
福武線,ふくぶせん,ふくふせん,せん,5
オイデ崎,おいでざき,おいてさき,さき,5
米坂東線,よねさかとーせん,よねさかとーせん,せん,8
サニー,さにー,さにー,にー,3
カダチノ鼻,かだちのはな,かたちのはな,はな,6
一ノ野山,いちののやま,いちののやま,やま,6
三ッ石鼻,みついしばな,みついしはな,はな,6
西神楽,にしかぐら,にしかくら,くら,5
館ヶ崎,たてがさき,たてかさき,さき,5
馬見平,まみたい,まみたい,たい,4
館岩川,たていわがわ,たていわかわ,かわ,6
小豆島,しょーどしま,しょーとしま,しま,6
王寺,おーじ,おーし,ーし,3
八つぁん,はっつぁん,はっつぁん,ぁん,5
道元越,どーげんごえ,とーけんこえ,こえ,6
突坂山,とっさかやま,とっさかやま,やま,6
グローバル５００,ぐろーばるごひゃく,くろーはるこひゃく,ゃく,9
月桂寺,げっけいじ,けっけいし,いし,5
畑田,はただ,はたた,たた,3
和歌山港臨港線,わかやまこーりんこーせん,わかやまこーりんこーせん,せん,12
高バエ,たかばえ,たかはえ,はえ,4
長者原,ちょーじゃばる,ちょーしゃはる,はる,7
長者原,ちょーじゃはら,ちょーしゃはら,はら,7
Ｔ−ＳＱＵＡＲＥ,てぃーすくえあ,てぃーすくえあ,えあ,7
ニセイノシキオマップ川,にせいのしきおまっぷがわ,にせいのしきおまっふかわ,かわ,12
往古之木嶺,おこのきながれ,おこのきなかれ,かれ,7
相瀬,あいぜ,あいぜ,いぜ,3
内名,うちな,うちな,ちな,3
日住山,ひすみさん,ひすみさん,さん,5
大根地山,おーねちやま,おーねちやま,やま,6
古市,ふるいち,ふるいち,いち,4
興聖寺,こーせいじ,こーせいし,いし,5
巣喰ノ浦,すくいのうら,すくいのうら,うら,6
茂尻,もしり,もしり,しり,3
船隠岩,ふなかくしいわ,ふなかくしいわ,いわ,7
三周ヶ岳,さんしゅーがだけ,さんしゅーかたけ,たけ,8
ワイキキビーチ,わいききびーち,わいききひーち,ーち,7
独松山,どくしょーざん,とくしょーさん,さん,7
大溜池,おーためいけ,おーためいけ,いけ,6
黒ヵ島,くろがしま,くろかしま,しま,5
東栄,とーえい,とーえい,えい,4
掛川,かけがわ,かけかわ,かわ,4
三ヶ崎,みがざき,みかさき,さき,4
辻堂,つじどー,つしとー,とー,4
ＣＯＮＴＵＲＡ　ＡＥＲＯ,こんちゅらえあろ,こんちゅらえあろ,あろ,8
挿頭丘,かざしがおか,かさしかおか,おか,6
荒本,あらもと,あらもと,もと,4
マックス,まっくす,まっくす,くす,4
笠ヶ森山,かさがもりやま,かさかもりやま,やま,7
台川,だいがわ,たいかわ,かわ,4
東高崎,ひがしたかさき,ひかしたかさき,さき,7
二ノ森,にのもり,にのもり,もり,4
シケ,しけ,しけ,しけ,2
琴電志度,ことでんしど,ことてんしと,しと,6
中崎,なかざき,なかさき,さき,4
吹棚森,ふきたなもり,ふきたなもり,もり,6
白老,しらおい,しらおい,おい,4
二方鳥屋山,にほーとややま,にほーとややま,やま,7
姫神山,ひめかみやま,ひめかみやま,やま,6
姫神山,ひめがみやま,ひめかみやま,やま,6
銚子ヶ滝,ちょーしがたき,ちょーしかたき,たき,7
東湖,とーこ,とーこ,ーこ,3
寒川辻,そーがわつじ,そーかわつし,つし,6
長手岬,ながてざき,なかてさき,さき,5
野谷荘司山,のたにそーしやま,のたにそーしやま,やま,8
仲御徒町,なかおかちまち,なかおかちまち,まち,7
大隅松山,おーすみまつやま,おーすみまつやま,やま,8
大東諸島,だいとーしょとー,たいとーしょとー,とー,8
岐阜駅前,ぎふえきまえ,きふえきまえ,まえ,6
日向川,にっこーがわ,にっこーかわ,かわ,6
西武新宿,せいぶしんじゅく,せいふしんしゅく,ゅく,8
クワッシュ,くわっしゅ,くわっしゅ,しゅ,5
高尾線,たかおせん,たかおせん,せん,5
西武球場前,せいぶきゅーじょーまえ,せいふきゅーしょーまえ,まえ,11
峠,とーげ,とーけ,ーけ,3
雲興寺,うんきょーじ,うんきょーし,ーし,6
鍬の峰,くわのみね,くわのみね,みね,5
兄島瀬戸,あにじませと,あにしませと,せと,6
大竹山,おーたけやま,おーたけやま,やま,6
庄司峠,しょーじとーげ,しょーしとーけ,ーけ,7
南鳥島,みなみとりしま,みなみとりしま,しま,7
御経坂峠,みきょーざかとーげ,みきょーさかとーけ,ーけ,9
三好ケ丘,みよしがおか,みよしかおか,おか,6
大須崎,おーすざき,おーすさき,さき,5
大里山,おーりやま,おーりやま,やま,5
大泉寺,おーいずみでら,おーいすみてら,てら,7
鍬崎山,くわさきやま,くわさきやま,やま,6
江差線,えさしせん,えさしせん,せん,5
那良川,ならがわ,ならかわ,かわ,4
秋葉原,あきはばら,あきははら,はら,5
里山,さとやま,さとやま,やま,4
東青原,ひがしあおはら,ひかしあおはら,はら,7
インターナショナルトレードマート,いんたーなしょなるとれーどまーと,いんたーなしょなるとれーとまーと,ーと,16
大利根橋,おーとねばし,おーとねはし,はし,6
バタングランデ,ばたんぐらんで,はたんくらんて,んて,7
天狗寺山,てんぐーじやま,てんくーしやま,やま,7
大仏岳,だいぶつだけ,たいふつたけ,たけ,6
楽音寺,がくおんじ,かくおんし,んし,5
リニアック,りにあっく,りにあっく,っく,5
二面島,ふたおもてじま,ふたおもてしま,しま,7
荒神橋,こーじんばし,こーしんはし,はし,6
百貫島,ひゃっかんじま,ひゃっかんしま,しま,7
外地島,ふかじじま,ふかししま,しま,5
三河槙原,みかわまきはら,みかわまきはら,はら,7
金山岳,かなやまだけ,かなやまたけ,たけ,6
見通鼻,みとーしばな,みとーしはな,はな,6
那良口,ならぐち,ならくち,くち,4
二王山,におーやま,におーやま,やま,5
羽前山辺,うぜんやまべ,うぜんやまへ,まへ,6
神池寺,かみいけでら,かみいけてら,てら,6
浄光寺,じょーこーじ,しょーこーし,ーし,6
高知,こーち,こーち,ーち,3
竜岬,りゅーざき,りゅーさき,さき,5
猪ノ鼻峠,いのはなとーげ,いのはなとーけ,ーけ,7
前ケ岳,まえがだけ,まえかたけ,たけ,5
アー崎,あーさき,あーさき,さき,4
憂楽帳,ゆーらくちょー,ゆーらくちょー,ょー,7
丸沼,まるぬま,まるぬま,ぬま,4
挙ヶ森,こぶしがもり,こふしかもり,もり,6
光ヶ峯,ひかりがみね,ひかりかみね,みね,6
鰻轟山,うなぎとどろやま,うなきととろやま,やま,8
上野原,うえのはら,うえのはら,はら,5
上野原,うわのはら,うわのはら,はら,5
万太郎沢川,まんたろーざわかわ,まんたろーさわかわ,かわ,9
牛ヶ岩山,うしがいわやま,うしかいわやま,やま,7
嘉納山,かのーざん,かのーさん,さん,5
立町,たてまち,たてまち,まち,4
ストーン・ラヴ,すとーんらぶ,すとーんらふ,らふ,6
岐阜貨物ターミナル,ぎふかもつたーみなる,きふかもつたーみなる,なる,10
長尾鼻,ながおばな,なかおはな,はな,5
石峠,いしとーげ,いしとーけ,ーけ,5
成恩寺,じょーおんじ,しょーおんし,んし,6
チカベツ川,ちかべつがわ,ちかへつかわ,かわ,6
新ヶ碆,しんがばえ,しんかはえ,はえ,5
金山滝,かなやまたき,かなやまたき,たき,6
平内,ひらない,ひらない,ない,4
大光寺,だいこーじ,たいこーし,ーし,5
志々伎山,しじきさん,ししきさん,さん,5
北佐世保,きたさせぼ,きたさせほ,せほ,5
本谷川,ほんたにかわ,ほんたにかわ,かわ,6
穂別川,ほべつがわ,ほへつかわ,かわ,5
伊万里,いまり,いまり,まり,3
姨捨,おばすて,おはすて,すて,4
蟇目,ひきめ,ひきめ,きめ,3
憲法記念日,けんぽーきねんび,けんほーきねんひ,んひ,8
牛首ノ鼻,うしくびのはな,うしくひのはな,はな,7
横瀬鼻,よこせはな,よこせはな,はな,5
菅島水道,すがしますいどー,すかしますいとー,とー,8
大二股山,おーふたまたやま,おーふたまたやま,やま,8
飯坂線,いーざかせん,いーさかせん,せん,6
泉福寺,せんふくじ,せんふくし,くし,5
泉福寺,せんぷくじ,せんふくし,くし,5
三郎岩,さぶろーいわ,さふろーいわ,いわ,6
四ノ岩,しのいわ,しのいわ,いわ,4
瀬戸ケ鼻,せとがはな,せとかはな,はな,5
小蟇島,こひきじま,こひきしま,しま,5
ヒンズー教,ひんずーきょー,ひんすーきょー,ょー,7
八ケ峰,はちがみね,はちかみね,みね,5
馬見ケ崎川,まみがさきがわ,まみかさきかわ,かわ,7
カンヌ国際映画祭,かんぬこくさいえいがさい,かんぬこくさいえいかさい,さい,12
清水岳,しみずだけ,しみすたけ,たけ,5
裏岩菅山,うらいわすごやま,うらいわすこやま,やま,8
権田鼻,ごんだばな,こんたはな,はな,5
邪馬壱国,やまいちこく,やまいちこく,こく,6
風ノ子島,かぜのこじま,かぜのこしま,しま,6
芝居碆,しばいばえ,しはいはえ,はえ,5
尾浦崎,おうらざき,おうらさき,さき,5
ヤヘ,やへ,やへ,やへ,2
水窪湖,みさわぼやま,みさわほやま,やま,6
神応寺,しんおーじ,しんおーし,ーし,5
沖瀬,おきぜ,おきぜ,きぜ,3
伝上山,でんじょーやま,てんしょーやま,やま,7
大金山,おーがねやま,おーかねやま,やま,6
川上峠,かわかみとーげ,かわかみとーけ,ーけ,7
岩苔小谷,いわごけこだに,いわこけこたに,たに,7
荒瀬川,あらせがわ,あらせかわ,かわ,5
ウプシノッタ川,うぷしのったがわ,うふしのったかわ,かわ,8
レンジャース,れんじゃーす,れんしゃーす,ーす,6
賀呂山,かのろやま,かのろやま,やま,5
トラッカーズ,とらっかーず,とらっかーす,ーす,6
恩根登山,おんねぷりやま,おんねふりやま,やま,7
藤ヶ丘,ふじがおか,ふしかおか,おか,5
大魚島,おーよじま,おーよしま,しま,5
赤尾岳,あかおだけ,あかおたけ,たけ,5
加布良古水道,かぶらこすいどー,かふらこすいとー,とー,8
金剛童子山,こんごーどーじやま,こんこーとーしやま,やま,9
朝熊峠,あさまとーげ,あさまとーけ,ーけ,6
肥後二見,ひごふたみ,ひこふたみ,たみ,5
上鯖江,かみさばえ,かみさはえ,はえ,5
湯島,ゆのしま,ゆのしま,しま,4
湯島,ゆしま,ゆしま,しま,3
弥惣森,やそーもり,やそーもり,もり,5
阿寺の七滝,あでらのななたき,あてらのななたき,たき,8
富山口,とやまぐち,とやまくち,くち,5
ゴジラ,ごじら,こしら,しら,3
半田峯,はんだみね,はんたみね,みね,5
南豊科,みなみとよしな,みなみとよしな,しな,7
浮孔,うきあな,うきあな,あな,4
湊川,みなとがわ,みなとかわ,かわ,5
ホッテントット,ほってんとっと,ほってんとっと,っと,7
八溝山,やみぞさん,やみそさん,さん,5
九重山,くじゅーさん,くしゅーさん,さん,6
永山橋,ながやまばし,なかやまはし,はし,6
ジムニー,じむにー,しむにー,にー,4
カヤマチ山,かやまちやま,かやまちやま,やま,6
鶴松森,かくしょーもり,かくしょーもり,もり,7
狩勝山,かりかつやま,かりかつやま,やま,6
諏訪崎,すわざき,すわさき,さき,4
中須川,なかすがわ,なかすかわ,かわ,5
福成寺,ふくじょーじ,ふくしょーし,ーし,6
大倉島,おーくらじま,おーくらしま,しま,6
ＬＴ,えるてぃー,えるてぃー,ぃー,5
津軽線,つがるせん,つかるせん,せん,5
左沢軽便線,あてらざわけいべんせん,あてらさわけいへんせん,せん,11
豊住,とよずみ,とよすみ,すみ,4
怒和島,ぬわじま,ぬわしま,しま,4
椎の木崎,しいのきざき,しいのきさき,さき,6
南田辺,みなみたなべ,みなみたなへ,なへ,6
本白根山,もとしらねさん,もとしらねさん,さん,7
近鉄四日市,きんてつよっかいち,きんてつよっかいち,いち,9
堂島,どーじま,とーしま,しま,4
納地島,のーじとー,のーしとー,とー,5
騰波ノ江,とばのえ,とはのえ,のえ,4
ゴールデンジャック,ごーるでんじゃっく,こーるてんしゃっく,っく,9
