surface,reading,reading_seion,reading_search,count_hira
コイズミ,こいずみ,こいすみ,すみ,4
札幌大谷短大,さっぽろおーたにたんだい,さっほろおーたにたんたい,たい,12
ＣＦＴＣ,しーえふてぃーしー,しーえふてぃーしー,しー,9
山形中央高等学校,やまがたちゅーおーこーとーがっこー,やまかたちゅーおーこーとーかっこー,こー,17
外務,がいむ,かいむ,いむ,3
徳州会病院,とくしゅーかいびょーいん,とくしゅーかいひょーいん,いん,12
イエーテボリ大学,いえーてぼりだいがく,いえーてほりたいかく,かく,10
エム・イー・エム・シー,えむいーえむしー,えむいーえむしー,しー,8
潤工社,じゅんこーしゃ,しゅんこーしゃ,しゃ,7
那覇商,なはしょー,なはしょー,ょー,5
一関商工高,いちのせきしょーこーこー,いちのせきしょーこーこー,こー,12
金田病院,かねだびょーいん,かねたひょーいん,いん,8
バーミヤン,ばーみやん,はーみやん,やん,5
ミワネットワークス,みわねっとわーくす,みわねっとわーくす,くす,9
ＵＳＴＲ,ゆーえすてぃーあーる,ゆーえすてぃーあーる,ーる,10
ライト工業,らいとこーぎょー,らいとこーきょー,ょー,8
新緑風会,しんりょくふーかい,しんりょくふーかい,かい,9
靴のマルトミ,くつのまるとみ,くつのまるとみ,とみ,7
内外通信,ないがいつーしん,ないかいつーしん,しん,8
雪島鐵工所,ゆきしまてっこーじょ,ゆきしまてっこーしょ,しょ,10
上山明新館高等学校,かみのやまめいしんかんこーとーがっこー,かみのやまめいしんかんこーとーかっこー,こー,19
湘南信用金庫,しょーなんしんよーきんこ,しょーなんしんよーきんこ,んこ,12
五島美術館,ごとーびじゅつかん,ことーひしゅつかん,かん,9
東千歳駐屯地,ひがしちとせちゅーとんち,ひかしちとせちゅーとんち,んち,12
光文社,こーぶんしゃ,こーふんしゃ,しゃ,6
長崎原爆病院,ながさきげんばくびょーいん,なかさきけんはくひょーいん,いん,13
塩尻高校,しおじりこーこー,しおしりこーこー,こー,8
新日鉄情報通信システム,しんにってつじょーほーつーしんしすてむ,しんにってつしょーほーつーしんしすてむ,てむ,19
協和商工,きょーわしょーこー,きょーわしょーこー,こー,9
日揮,にっき,にっき,っき,3
鉱脈社,こーみゃくしゃ,こーみゃくしゃ,しゃ,7
国立音楽大学,くにたちおんがくだいがく,くにたちおんかくたいかく,かく,12
平成銀行,へいせいぎんこー,へいせいきんこー,こー,8
柳城女子短期大学,やなぎしろじょしたんきだいがく,やなきしろしょしたんきたいかく,かく,15
作陽音楽大学,さくよーおんがくだいがく,さくよーおんかくたいかく,かく,12
丸泰土木,まるたいどぼく,まるたいとほく,ほく,7
ファル,ふぁる,ふぁる,ぁる,3
関東学園大学,かんとーがくえんだいがく,かんとーかくえんたいかく,かく,12
函館赤十字病院,はこだてせきじゅーじびょーいん,はこたてせきしゅーしひょーいん,いん,15
ニコニコ堂,にこにこどー,にこにことー,とー,6
ＥＺＬＮ,いーぜっとえるえぬ,いーぜっとえるえぬ,えぬ,9
日本移動通信,にほんいどーつーしん,にほんいとーつーしん,しん,10
石塚電子,いしずかでんし,いしすかてんし,んし,7
京都女子大学附属小学校,きょーとじょしだいがくふぞくしょーがっこー,きょーとしょしたいかくふそくしょーかっこー,こー,21
どさんこワイド２１２,どさんこわいどにーいちに,とさんこわいとにーいちに,ちに,12
タテマツ,たてまつ,たてまつ,まつ,4
中国塗料,ちゅーごくとりょー,ちゅーこくとりょー,ょー,9
池田高等学校,いけだこーとーがっこー,いけたこーとーかっこー,こー,11
筑波大,つくばだい,つくはたい,たい,5
ミック,みっく,みっく,っく,3
コープかがわ,こーぷかがわ,こーふかかわ,かわ,6
福岡県工業技術センター,ふくおかけんこーぎょーぎじゅつせんたー,ふくおかけんこーきょーきしゅつせんたー,たー,19
サカタノタネ,さかたのたね,さかたのたね,たね,6
九築工業,きゅーちくこーぎょー,きゅーちくこーきょー,ょー,10
服部紙商事,はっとりかみしょーじ,はっとりかみしょーし,ーし,10
新川水橋信用金庫,にーかわみずはししんよーきんこ,にーかわみすはししんよーきんこ,んこ,15
近藤建設,こんどーけんせつ,こんとーけんせつ,せつ,8
千葉短大,ちばたんだい,ちはたんたい,たい,6
二光,にこー,にこー,こー,3
三立製菓,さんりつせいか,さんりつせいか,いか,7
シグナ傷害火災保険,しぐなしょーがいかさいほけん,しくなしょーかいかさいほけん,けん,14
河北仙販,かほくせんぱん,かほくせんはん,はん,7
蔵王産業,ざおーさんぎょー,さおーさんきょー,ょー,8
サトー,さとー,さとー,とー,3
信州大学医療技術短期大学,しんしゅーだいがくいりょーぎじゅつたんきだいがく,しんしゅーたいかくいりょーきしゅつたんきたいかく,かく,24
エフケーケー,えふけーけー,えふけーけー,けー,6
山豊,やまとよ,やまとよ,とよ,4
サガテレビ,さがてれび,さかてれひ,れひ,5
サンシャイン学園,さんしゃいんがくえん,さんしゃいんかくえん,えん,10
新生会,しんせいかい,しんせいかい,かい,6
宇部興産開発,うべこーさんかいはつ,うへこーさんかいはつ,はつ,10
建築資料研究社,けんちくしりょーけんきゅーしゃ,けんちくしりょーけんきゅーしゃ,しゃ,15
中国銀行,ちゅーごくぎんこー,ちゅーこくきんこー,こー,9
ＲＥＭ,あーるいーえむ,あーるいーえむ,えむ,7
下田商事,しもだしょーじ,しもたしょーし,ーし,7
源吉兆庵,みなもときっちょーあん,みなもときっちょーあん,あん,11
丸屋産業,まるやさんぎょー,まるやさんきょー,ょー,8
浦和学院,うらわがくいん,うらわかくいん,いん,7
赤澤紙業,あかざわしぎょー,あかさわしきょー,ょー,8
東京エルピー瓦斯,とーきょーえるぴーがす,とーきょーえるひーかす,かす,11
身延山短大,みのぶさんたんだい,みのふさんたんたい,たい,9
東カン,とーかん,とーかん,かん,4
吉川工業,よしかわこーぎょー,よしかわこーきょー,ょー,9
アサムラサキ,あさむらさき,あさむらさき,さき,6
大分東高等学校,おーいたひがしこーとーがっこー,おーいたひかしこーとーかっこー,こー,15
ジャスマックプラザ,じゃすまっくぷらざ,しゃすまっくふらさ,らさ,9
日鉄鋼管,にってつこーかん,にってつこーかん,かん,8
東急バス,とーきゅーばす,とーきゅーはす,はす,7
聖徳大学,せいとくだいがく,せいとくたいかく,かく,8
天竜病院,てんりゅーびょーいん,てんりゅーひょーいん,いん,10
日昭産業,にっしょーさんぎょー,にっしょーさんきょー,ょー,10
九州文化学園,きゅーしゅーぶんかがくえん,きゅーしゅーふんかかくえん,えん,13
慈圭病院,じけいびょーいん,しけいひょーいん,いん,8
中村建設,なかむらけんせつ,なかむらけんせつ,せつ,8
ローヌ・プーラン,ろーぬぷーらん,ろーぬふーらん,らん,7
昭和音楽大,しょーわおんがくだい,しょーわおんかくたい,たい,10
茨木療護園,いばらきりょーごえん,いはらきりょーこえん,えん,10
ゼネラル石油,ぜねらるせきゆ,ぜねらるせきゆ,きゆ,7
日本ベアリング,にっぽんべありんぐ,にっほんへありんく,んく,9
森六,もりろく,もりろく,ろく,4
武蔵野音楽大学,むさしのおんがくだいがく,むさしのおんかくたいかく,かく,12
電通ヤング・アンド・ルビカム,でんつーやんぐあんどるびかむ,てんつーやんくあんとるひかむ,かむ,14
小糸製作所,こいとせいさくしょ,こいとせいさくしょ,しょ,9
同朋大,どーほーだい,とーほーたい,たい,6
エフテック,えふてっく,えふてっく,っく,5
ＡＴ＆Ｔ,えいてぃーあんどてぃー,えいてぃーあんとてぃー,ぃー,11
マリナーズ,まりなーず,まりなーす,ーす,5
富士機械製造,ふじきかいせいぞー,ふしきかいせいそー,そー,9
ニシヤマ,にしやま,にしやま,やま,4
コダマ樹脂工業,こだまじゅしこーぎょー,こたましゅしこーきょー,ょー,11
セルディア,せるでぃあ,せるてぃあ,ぃあ,5
アサヒビールシステム,あさひびーるしすてむ,あさひひーるしすてむ,てむ,10
キングベビー,きんぐべびー,きんくへひー,ひー,6
名鉄百貨店,めいてつひゃっかてん,めいてつひゃっかてん,てん,10
ナガノトマト,ながのとまと,なかのとまと,まと,6
協和発酵工業,きょーわはっこーこーぎょー,きょーわはっこーこーきょー,ょー,13
三菱電機ライフテック北海道,みつびしでんきらいふてっくほっかいどー,みつひしてんきらいふてっくほっかいとー,とー,19
大塚商会,おーつかしょーかい,おーつかしょーかい,かい,9
ルワンダ愛国戦線,るわんだあいこくせんせん,るわんたあいこくせんせん,せん,12
室戸鉄工所,むろとてっこーしょ,むろとてっこーしょ,しょ,9
東京ビューティーセンター,とーきょーびゅーてぃーせんたー,とーきょーひゅーてぃーせんたー,たー,15
筑紫女学園大,ちくしじょがくえんだい,ちくししょかくえんたい,たい,11
フレンドリー,ふれんどりー,ふれんとりー,りー,6
藤沢市民病院,ふじさわしみんびょーいん,ふしさわしみんひょーいん,いん,12
清水銀行,しみずぎんこー,しみすきんこー,こー,7
函館駐屯地,はこだてちゅーとんち,はこたてちゅーとんち,んち,10
タイガース,たいがーす,たいかーす,ーす,5
楽天軒,らくてんけん,らくてんけん,けん,6
ヤンマー,やんまー,やんまー,まー,4
日立プロセスコンピュータエンジニアリング,ひたちぷろせすこんぴゅーたえんじにありんぐ,ひたちふろせすこんひゅーたえんしにありんく,んく,21
雪印,ゆきじるし,ゆきしるし,るし,5
秩父商工,ちちぶしょーこー,ちちふしょーこー,こー,8
オリオン機械,おりおんきかい,おりおんきかい,かい,7
ジャーマニー・ファンド,じゃーまにーふぁんど,しゃーまにーふぁんと,んと,10
湧別,ゆーべつ,ゆーへつ,へつ,4
オートラマ,おーとらま,おーとらま,らま,5
メルクス,めるくす,めるくす,くす,4
深見梅店,ふかみうめてん,ふかみうめてん,てん,7
東北リコー,とーほくりこー,とーほくりこー,こー,7
サンゲツ,さんげつ,さんけつ,けつ,4
川崎,かわさき,かわさき,さき,4
極東産機,きょくとーさんき,きょくとーさんき,んき,8
通産省,つーさんしょー,つーさんしょー,ょー,7
ツヴァイ,つばい,つはい,はい,3
カテックス,かてっくす,かてっくす,くす,5
甲府労基署,こーふろーきしょ,こーふろーきしょ,しょ,8
鹿児島放送,かごしまほーそー,かこしまほーそー,そー,8
瑞光,ずいこー,すいこー,こー,4
帝国通信工業,ていこくつーしんこーぎょー,ていこくつーしんこーきょー,ょー,13
小林製薬工業,こばやしせいやくこーぎょー,こはやしせいやくこーきょー,ょー,13
復員軍人省,ふくいんぐんじんしょー,ふくいんくんしんしょー,ょー,11
東北女子短大,とーほくじょしたんだい,とーほくしょしたんたい,たい,11
永楽自動車,えいらくじどーしゃ,えいらくしとーしゃ,しゃ,9
オーエー・システム・プラザ,おーえーしすてむぷらざ,おーえーしすてむふらさ,らさ,11
キャメルトロフィー,きゃめるとろふぃー,きゃめるとろふぃー,ぃー,9
日本コロムビア,にほんころむびあ,にほんころむひあ,ひあ,8
新日本製鐵,しんにほんせいてつ,しんにほんせいてつ,てつ,9
国立天文台,こくりつてんもんだい,こくりつてんもんたい,たい,10
学陽書房,がくよーしょぼー,かくよーしょほー,ほー,8
トヨタ生活,とよたせいかつ,とよたせいかつ,かつ,7
マルイ,まるい,まるい,るい,3
永大産業,えいだいさんぎょー,えいたいさんきょー,ょー,9
平鹿総合病院,ひらかそーごーびょーいん,ひらかそーこーひょーいん,いん,12
イビケン,いびけん,いひけん,けん,4
浅香工業,あさかこーぎょー,あさかこーきょー,ょー,8
金穀出納所,きんこくすいとーしょ,きんこくすいとーしょ,しょ,10
オーレック,おーれっく,おーれっく,っく,5
武蔵野音大,むさしのおんだい,むさしのおんたい,たい,8
札内砕石砂利,さつないさいせきじゃり,さつないさいせきしゃり,ゃり,11
シティコープ,してぃこーぷ,してぃこーふ,ーふ,6
三菱信託銀行,みつびししんたくぎんこー,みつひししんたくきんこー,こー,12
大洲高等学校,おーずこーとーがっこー,おーすこーとーかっこー,こー,11
倉本組,くらもとぐみ,くらもとくみ,くみ,6
川村学園女子大,かわむらがくえんじょしだい,かわむらかくえんしょしたい,たい,13
山口高等学校,やまぐちこーとーがっこー,やまくちこーとーかっこー,こー,12
宇都宮放送局,うつのみやほーそーきょく,うつのみやほーそーきょく,ょく,12
首鋼日電電子,しゅこーにちでんでんし,しゅこーにちてんてんし,んし,11
大東京火災海上保険,だいとーきょーかさいかいじょーほけん,たいとーきょーかさいかいしょーほけん,けん,18
黒沢尻工業高等学校,くろさわじりこーぎょーこーとーがっこー,くろさわしりこーきょーこーとーかっこー,こー,19
松下電子部品,まつしたでんしぶひん,まつしたてんしふひん,ひん,10
押谷フエルト化成,おしたにふえるとかせい,おしたにふえるとかせい,せい,11
新日本非破壊検査,しんにっぽんひはかいけんさ,しんにっほんひはかいけんさ,んさ,13
朽木ゴルフ倶楽部,くつきごるふくらぶ,くつきこるふくらふ,らふ,9
キャビン,きゃびん,きゃひん,ひん,4
オカダアイヨン,おかだあいよん,おかたあいよん,よん,7
サンエー,さんえー,さんえー,えー,4
酒井重工業,さかいじゅーこーぎょー,さかいしゅーこーきょー,ょー,11
モサド,もさど,もさと,さと,3
静岡済生会総合病院,しずおかさいせいかいそーごーびょーいん,しすおかさいせいかいそーこーひょーいん,いん,19
四国興業,しこくこーぎょー,しこくこーきょー,ょー,8
起立木工,きりつもっこー,きりつもっこー,こー,7
グレイスファミリー,ぐれいすふぁみりー,くれいすふぁみりー,りー,9
山口県立大学,やまぐちけんりつだいがく,やまくちけんりつたいかく,かく,12
首都圏新都市鉄道,しゅとけんしんとしてつどー,しゅとけんしんとしてつとー,とー,13
広島総合病院,ひろしまそーごーびょーいん,ひろしまそーこーひょーいん,いん,13
ジャパンメンテナンス,じゃぱんめんてなんす,しゃはんめんてなんす,んす,10
セキド,せきど,せきと,きと,3
グラフィックプロダクツ,ぐらふぃっくぷろだくつ,くらふぃっくふろたくつ,くつ,11
東海デジタルホン,とーかいでじたるほん,とーかいてしたるほん,ほん,10
朝日生命ＪＴＣ,あさひせいめいじぇいてぃーしー,あさひせいめいしぇいてぃーしー,しー,15
益子焼窯元共販,ましこやきがまもときょーはん,ましこやきかまもときょーはん,はん,14
共立女子大学,きょーりつじょしだいがく,きょーりつしょしたいかく,かく,12
リエスタコーポレーション,りえすたこーぽれーしょん,りえすたこーほれーしょん,ょん,12
関西紙業,かんさいしぎょー,かんさいしきょー,ょー,8
小澤物産,おざわぶっさん,おさわふっさん,さん,7
日本電気移動通信,にほんでんきいどーつーしん,にほんてんきいとーつーしん,しん,13
文京女子大学,ぶんきょーじょしだいがく,ふんきょーしょしたいかく,かく,12
旭テック,あさひてっく,あさひてっく,っく,6
敦賀セメント,つるがせめんと,つるかせめんと,んと,7
若松法人会,わかまつほーじんかい,わかまつほーしんかい,かい,10
宿毛販売,すくもはんばい,すくもはんはい,はい,7
オートバックスセブン,おーとばっくすせぶん,おーとはっくすせふん,ふん,10
ジャパンタイムズ,じゃぱんたいむず,しゃはんたいむす,むす,8
コーユーコーポレーション,こーゆーこーぽれーしょん,こーゆーこーほれーしょん,ょん,12
東京フェライト製造,とーきょーふぇらいとせいぞー,とーきょーふぇらいとせいそー,そー,14
開銀,かいぎん,かいきん,きん,4
一点,いてん,いてん,てん,3
スポーツランドＳＵＧＯ,すぽーつらんどすごー,すほーつらんとすこー,こー,10
市原,いちはら,いちはら,はら,4
ピジョン,ぴじょん,ひしょん,ょん,4
札幌大学,さっぽろだいがく,さっほろたいかく,かく,8
富士工業技術センター,ふじこーぎょーぎじゅつせんたー,ふしこーきょーきしゅつせんたー,たー,15
ソニーデジタルプロダクツ,そにーでじたるぷろだくつ,そにーてしたるふろたくつ,くつ,12
アリコジャパン,ありこじゃぱん,ありこしゃはん,はん,7
東北移動通信網,とーほくいどーつーしんもー,とーほくいとーつーしんもー,もー,13
富山港湾運送,とやまこーわんうんそー,とやまこーわんうんそー,そー,11
東洋製鋼,とーよーせいこー,とーよーせいこー,こー,8
古林紙工,ふるばやししこー,ふるはやししこー,こー,8
フコク物産,ふこくぶっさん,ふこくふっさん,さん,7
大光,おーみつ,おーみつ,みつ,4
モロオ,もろお,もろお,ろお,3
北陸電機製造,ほくりくでんきせいぞー,ほくりくてんきせいそー,そー,11
三国商事,みくにしょーじ,みくにしょーし,ーし,7
香川明善短大,かがわめいぜんたんだい,かかわめいぜんたんたい,たい,11
オリックス・インテリア,おりっくすいんてりあ,おりっくすいんてりあ,りあ,10
ＩＭＡＧＩＣＡ,いまじか,いましか,しか,4
テクノネット,てくのねっと,てくのねっと,っと,6
厚生中央病院,こーせいちゅーおーびょーいん,こーせいちゅーおーひょーいん,いん,14
四天王寺女子大学,してんのーじじょしだいがく,してんのーししょしたいかく,かく,13
大原病院,おーはらびょーいん,おーはらひょーいん,いん,9
大分製鐵所,おーいたせいてつしょ,おーいたせいてつしょ,しょ,10
西武バス,せいぶばす,せいふはす,はす,5
福徳銀行,ふくとくぎんこー,ふくとくきんこー,こー,8
セキスイツーユーホーム東京,せきすいつーゆーほーむとーきょー,せきすいつーゆーほーむとーきょー,ょー,16
ブリヂストンメタルファ,ぶりじすとんめたるふぁ,ふりしすとんめたるふぁ,ふぁ,11
ジョンソン・マッセイ・ジャパン,じょんそんまっせいじゃぱん,しょんそんまっせいしゃはん,はん,13
オーク,おーく,おーく,ーく,3
郡山運送,こーりやまうんそー,こーりやまうんそー,そー,9
日本電話施設,にほんでんわしせつ,にほんてんわしせつ,せつ,9
日赤,にっせき,にっせき,せき,4
三次農業,みよしのーぎょー,みよしのーきょー,ょー,8
浜銀総合研究所,はまぎんそーごーけんきゅーじょ,はまきんそーこーけんきゅーしょ,しょ,15
聖徳栄養短期大学,せいとくえいよーたんきだいがく,せいとくえいよーたんきたいかく,かく,15
サコス,さこす,さこす,こす,3
旭陵高等学校,きょくりょーこーとーがっこー,きょくりょーこーとーかっこー,こー,14
西芝電機,にししばでんき,にししはてんき,んき,7
辰馬本家酒造,たつうまほんけしゅぞー,たつうまほんけしゅそー,そー,11
ＣＨＯＹＡ,ちょーや,ちょーや,ーや,4
アイ　アンド　エス,あいあんどえす,あいあんとえす,えす,7
日本信販ニコスカードセンター,にほんしんぱんにこすかーどせんたー,にほんしんはんにこすかーとせんたー,たー,17
青磁野病院,せいじのびょーいん,せいしのひょーいん,いん,9
福島テレビ,ふくしまてれび,ふくしまてれひ,れひ,7
法政一,ほーせいいち,ほーせいいち,いち,6
ヤマト,やまと,やまと,まと,3
日本花卉,にほんかき,にほんかき,かき,5
朋和産業,ほーわさんぎょー,ほーわさんきょー,ょー,8
ＴＯＷＡ,とーわ,とーわ,ーわ,3
保険庁,ほけんちょー,ほけんちょー,ょー,6
岩月屋,いわつきや,いわつきや,きや,5
高橋水産,たかはしすいさん,たかはしすいさん,さん,8
倉敷市立短期大学,くらしきしりつたんきだいがく,くらしきしりつたんきたいかく,かく,14
三英電業,さんえいでんぎょー,さんえいてんきょー,ょー,9
横浜化成,よこはまかせい,よこはまかせい,せい,7
静岡産業技術専門学校,しずおかさんぎょーぎじゅつせんもんがっこー,しすおかさんきょーきしゅつせんもんかっこー,こー,21
住友金属,すみともきんぞく,すみともきんそく,そく,8
関東学院大学,かんとーがくいんだいがく,かんとーかくいんたいかく,かく,12
春本鐡工,はるもとてっこー,はるもとてっこー,こー,8
あけぼの会,あけぼのかい,あけほのかい,かい,6
清和鋼業,せいわこーぎょー,せいわこーきょー,ょー,8
島根大,しまねだい,しまねたい,たい,5
大垣商,おーがきしょー,おーかきしょー,ょー,7
エフエム名古屋,えふえむなごや,えふえむなこや,こや,7
丸善石油化学,まるぜんせきゆかがく,まるぜんせきゆかかく,かく,10
ららぽーと,ららぽーと,ららほーと,ーと,5
町立三国病院,ちょーりつみくにびょーいん,ちょーりつみくにひょーいん,いん,13
紀伊国屋,きのくにや,きのくにや,にや,5
柏陵,はくりょー,はくりょー,ょー,5
そうご電器,そーごでんき,そーこてんき,んき,6
京都ソフトアプリケーション,きょーとそふとあぷりけーしょん,きょーとそふとあふりけーしょん,ょん,15
神戸逓信病院,こーべていしんびょーいん,こーへていしんひょーいん,いん,12
杉本電器,すぎもとでんき,すきもとてんき,んき,7
九州帝京短期大学,きゅーしゅーていきょーたんきだいがく,きゅーしゅーていきょーたんきたいかく,かく,18
グレミオ,ぐれみお,くれみお,みお,4
名村造船所,なむらぞーせんしょ,なむらそーせんしょ,しょ,9
旭硝子エンジニアリング,あさひがらすえんじにありんぐ,あさひからすえんしにありんく,んく,14
鮮京,せんきょー,せんきょー,ょー,5
エフエム石川,えふえむいしかわ,えふえむいしかわ,かわ,8
三信建設工業,さんしんけんせつこーぎょー,さんしんけんせつこーきょー,ょー,13
林原,はやしばら,はやしはら,はら,5
石川県立金沢泉丘高等学校,いしかわけんりつかなざわいずみがおかこーとーがっこー,いしかわけんりつかなさわいすみかおかこーとーかっこー,こー,26
盛岡信用金庫,もりおかしんよーきんこ,もりおかしんよーきんこ,んこ,11
中山高等学校,なかやまこーとーがっこー,なかやまこーとーかっこー,こー,12
インフォメーションスペースサービス,いんふぉめーしょんすぺーすさーびす,いんふぉめーしょんすへーすさーひす,ひす,17
大学入試センター,だいがくにゅーしせんたー,たいかくにゅーしせんたー,たー,12
川口金属工業,かわぐちきんぞくこーぎょー,かわくちきんそくこーきょー,ょー,13
石毛水産,いしげすいさん,いしけすいさん,さん,7
ＩＡＥＡ,あいえいいーえい,あいえいいーえい,えい,8
流通科学大,りゅーつーかがくだい,りゅーつーかかくたい,たい,10
肥後銀行,ひごぎんこー,ひこきんこー,こー,6
東京教育専門学校,とーきょーきょーいくせんもんがっこー,とーきょーきょーいくせんもんかっこー,こー,18
アラコ,あらこ,あらこ,らこ,3
享栄,きょーえい,きょーえい,えい,5
タイトー,たいとー,たいとー,とー,4
日本加除出版,にほんかじょしゅっぱん,にほんかしょしゅっはん,はん,11
ハマダ印刷機械,はまだいんさつきかい,はまたいんさつきかい,かい,10
市川工務店,いちかわこーむてん,いちかわこーむてん,てん,9
小笠原計器制作所,おがさわらけいきせいさくじょ,おかさわらけいきせいさくしょ,しょ,14
大垣機工,おーがききこー,おーかききこー,こー,7
北見緑陵高等学校,きたみりょくりょーこーとーがっこー,きたみりょくりょーこーとーかっこー,こー,17
シロキ工業,しろきこーぎょー,しろきこーきょー,ょー,8
四国新聞社,しこくしんぶんしゃ,しこくしんふんしゃ,しゃ,9
通商産業省,つーしょーさんぎょーしょー,つーしょーさんきょーしょー,ょー,13
オンワードオークス,おんわーどおーくす,おんわーとおーくす,くす,9
クライスラー・ジャパン・セールス,くらいすらーじゃぱんせーるす,くらいすらーしゃはんせーるす,るす,14
ベルーナ,べるーな,へるーな,ーな,4
ニコフ,にこふ,にこふ,こふ,3
熊本酒井物産,くまもとさかいぶっさん,くまもとさかいふっさん,さん,11
鹿児島共済会南風病院,かごしまきょーさいかいなんふーびょーいん,かこしまきょーさいかいなんふーひょーいん,いん,20
日本国土開発,にほんこくどかいはつ,にほんこくとかいはつ,はつ,10
品川プリンスホテル,しながわぷりんすほてる,しなかわふりんすほてる,てる,11
コマテック,こまてっく,こまてっく,っく,5
長崎女子短期大学,ながさきじょしたんきだいがく,なかさきしょしたんきたいかく,かく,14
ムービック,むーびっく,むーひっく,っく,5
トイザらス,といざらす,といさらす,らす,5
ベンツ,べんつ,へんつ,んつ,3
住友建設,すみともけんせつ,すみともけんせつ,せつ,8
田村商店,たむらしょーてん,たむらしょーてん,てん,8
日本電池,にっぽんでんち,にっほんてんち,んち,7
松山東雲短大,まつやましののめたんだい,まつやましののめたんたい,たい,12
とくしま生協,とくしませいきょー,とくしませいきょー,ょー,9
防衛大学校,ぼーえいだいがくこー,ほーえいたいかくこー,こー,10
帝国女子短大,ていこくじょしたんだい,ていこくしょしたんたい,たい,11
安部工業所,あべこーぎょーしょ,あへこーきょーしょ,しょ,9
アメリカ大使館,あめりかたいしかん,あめりかたいしかん,かん,9
千歳信用組合,ちとせしんよーくみあい,ちとせしんよーくみあい,あい,11
近鉄百貨店,きんてつひゃっかてん,きんてつひゃっかてん,てん,10
岐阜経済大学,ぎふけいざいだいがく,きふけいさいたいかく,かく,10
賞美堂,しょーびどー,しょーひとー,とー,6
イーター電気興業,いーたーでんきこーぎょー,いーたーてんきこーきょー,ょー,12
ＧＡＣ,じーえいしー,しーえいしー,しー,6
田岡化学工業,たおかかがくこーぎょー,たおかかかくこーきょー,ょー,11
愛媛建材,えひめけんざい,えひめけんさい,さい,7
ネミック・ラムダ,ねみっくらむだ,ねみっくらむた,むた,7
紀南,きなん,きなん,なん,3
大阪女学院短期大学,おーさかじょがくいんたんきだいがく,おーさかしょかくいんたんきたいかく,かく,17
和興産業,わこーさんぎょー,わこーさんきょー,ょー,8
太陽金網,たいよーかなあみ,たいよーかなあみ,あみ,8
ローツェ,ろーつぇ,ろーつぇ,つぇ,4
兵庫銀行,ひょーごぎんこー,ひょーこきんこー,こー,8
オホーツク観光,おほーつくかんこー,おほーつくかんこー,こー,9
ウィーンベースボールクラブ,うぃーんべーすぼーるくらぶ,うぃーんへーすほーるくらふ,らふ,13
鈴木書店,すずきしょてん,すすきしょてん,てん,7
テイカ,ていか,ていか,いか,3
日本神銅,にほんしんどー,にほんしんとー,とー,7
カナデン,かなでん,かなてん,てん,4
エアー・デザート・パシフィック,えあーでざーとぱしふぃっく,えあーてさーとはしふぃっく,っく,13
大分短期大学,おーいたたんきだいがく,おーいたたんきたいかく,かく,11
高貴ワールドビューティー,こーきわーるどびゅーてぃー,こーきわーるとひゅーてぃー,ぃー,13
羽咋高等学校,はくいこーとーがっこー,はくいこーとーかっこー,こー,11
大阪薬科大,おーさかやっかだい,おーさかやっかたい,たい,9
電子技術研究所,でんしぎじゅつけんきゅーじょ,てんしきしゅつけんきゅーしょ,しょ,14
エトー,えとー,えとー,とー,3
桐光学園,とーこーがくえん,とーこーかくえん,えん,8
サン食品,さんしょくひん,さんしょくひん,ひん,7
下院,かいん,かいん,いん,3
北祥産業,ほくしょーさんぎょー,ほくしょーさんきょー,ょー,10
富山県立大,とやまけんりつだい,とやまけんりつたい,たい,9
行革審,ぎょーかくしん,きょーかくしん,しん,7
第一電工,だいいちでんこー,たいいちてんこー,こー,8
共栄工業,きょーえいこーぎょー,きょーえいこーきょー,ょー,10
大和研材商会,やまとけんざいしょーかい,やまとけんさいしょーかい,かい,12
東北建設機械販売,とーほくけんせつきかいはんばい,とーほくけんせつきかいはんはい,はい,15
阿部電材,あべでんざい,あへてんさい,さい,6
日本ガイシ,にほんがいし,にほんかいし,いし,6
日本ポリスター,にほんぽりすたー,にほんほりすたー,たー,8
ハナテン,はなてん,はなてん,てん,4
ノバルティスファーマー,のばるてぃすふぁーまー,のはるてぃすふぁーまー,まー,11
沖積舎,ちゅーせきしゃ,ちゅーせきしゃ,しゃ,7
秋田県立由利工業高等学校,あきたけんりつゆりこーぎょーこーとーがっこー,あきたけんりつゆりこーきょーこーとーかっこー,こー,22
太陽毛絲紡績,たいよーけいとぼーせき,たいよーけいとほーせき,せき,11
京都機械工具,きょーときかいこーぐ,きょーときかいこーく,ーく,10
津久井工務店,つくいこーむてん,つくいこーむてん,てん,8
野村アセットマネジメント投信,のむらあせっとまねじめんととーしん,のむらあせっとまねしめんととーしん,しん,17
ＫＧＢ,けいじーびー,けいしーひー,ひー,6
ＩＣＯＴ,あいこっと,あいこっと,っと,5
ラーニングネット,らーにんぐねっと,らーにんくねっと,っと,8
石川島建材工業,いしかわじまけんざいこーぎょー,いしかわしまけんさいこーきょー,ょー,15
日本電工,にっぽんでんこー,にっほんてんこー,こー,8
日鋼記念病院,にっこーきねんびょーいん,にっこーきねんひょーいん,いん,12
福岡シティ銀行,ふくおかしてぃぎんこー,ふくおかしてぃきんこー,こー,11
拓大紅陵,たくだいこーりょー,たくたいこーりょー,ょー,9
カナモト,かなもと,かなもと,もと,4
千代田電子工業,ちよだでんしこーぎょー,ちよたてんしこーきょー,ょー,11
山喜,やまき,やまき,まき,3
